meal_description,carb,protein,fat,energy
My snack consisted of 124g of 100% apple juice paired with 240g of crisp tap water.,14.01,0.12,0.16,57.04
"I had a delightful snack consisting of a 34g nutrition bar, a 154g orange, a dash of stevia powder at 1g, and 154g of raw grapefruit.",50.82000000000001,12.839999999999998,5.159999999999999,281.9
"During lunch, I enjoyed a refreshing 372g fruit-flavored soft drink, complemented by 507g of tap water and a crisp 200g apple.",65.34,0.71,0.41000000000000003,252.8
"For my midday meal, I refreshed myself with 507g of unsweetened water and savored 150g of delicious pizza topped with extra meat on a medium crust.",39.93,20.78,18.6,411.0
My brunch consisted of a delicious 135g Big Mac and a 372g serving of caffeine-containing fruit-flavored soft drink.,76.8,16.12,19.04,534.63
"During my snack time, I enjoyed a refreshing 109g raw tangerine paired with a delightful 75g vanilla ice cream bar.",42.379999999999995,2.46,19.29,326.27
"During my lunch, I enjoyed 744g of refreshing iced green tea and snacked on 57g of ready-to-eat butter-flavored popcorn.",76.56,5.06,20.18,502.98
Tonight's dinner featured a delightful 240g of hot chai tea with milk and a simple 28g of white bread on the side.,35.31,6.43,3.3600000000000003,195.6
"At lunchtime, I enjoyed 507g of bottled water, a hearty 269g chili hot dog sandwich on a white bun, and a refreshing 620g of caffeine-free fruit-flavored soft drink.",115.81,24.82,33.8,866.7
"During my snack time, I indulged in a creamy 135g serving of ice cream.",35.59,4.82,15.26,298.35
"During my snack time, I enjoyed 30g of tap water, complemented by 31g of a refreshing vegetable and fruit juice drink packed with high vitamin C, and 31g of pure 100% juice that also boasts high levels of vitamin C.",5.779999999999999,0.09999999999999999,0.0,23.25
"During lunch, I enjoyed a fluffy 60g doughnut made from yeast, complemented by 21g of creamy cheddar cheese and a savory 85g meat pastry.",55.31,18.15,36.79,625.5799999999999
"I treated myself to a snack featuring 16g of chewy taffy, a delicious 10.5g chocolate chip cookie, and a warm cup of 360g brewed coffee with 5g of butter mixed in for extra richness.",20.0,1.12,7.869999999999999,156.29
"I had a tasty lunch today with 57g of barbecue-flavored potato chips, a 102g beef hot dog sandwich on a white bun, and 17g of ketchup on the side.",60.81999999999999,15.3,36.28,608.92
"For my dinner, I prepared a 102g frankfurter sandwich on white bread, paired with 57g of crunchy sour cream and onion potato chips and a drizzle of 17g ketchup.",60.82,15.3,36.28,608.9200000000001
"During my snack time, I enjoyed 100g of warm apple fritter complemented by a small 14g stick of butter.",34.76,6.58,35.82,481.38
My breakfast consisted of a satisfying 170g Quarter Pounder from McDonald's.,37.64,26.66,19.72,435.2
I treated myself to a snack of 360g of bottled unsweetened water and a tasty 45g peanut butter cookie.,26.17,4.01,10.72,212.85
"During my snack time, I enjoyed 240g of refreshing tap water and a smooth 42g pour of whiskey.",0.0,0.0,0.0,97.02
"For dinner tonight, I indulged in 217g beef and vegetables with soy-based sauce and 252g of orange chicken, served with 166g of meatless fried rice and a large 620g bottle of iced black tea.",187.04000000000002,68.91999999999999,58.47,1542.73
"During my lunch, I enjoyed a refreshing 240g of tap water and a warm 237g serving of broccoli soup, made from my own recipe.",14.88,6.45,8.65,163.53
"For a light snack, I had 240g of tap water paired with 8g of delicious chocolate.",4.81,0.36,2.66,42.24
"During my snack time, I enjoyed 90g of Alexander along with 507g of refreshing bottled water.",17.05,0.94,3.45,214.2
"During my snack time, I enjoyed a refreshing 360g diet cola and a creamy 260g serving of tapioca pudding.",57.43,5.470000000000001,10.2,345.2
"At lunchtime, I relished a 210g baked apple together with a satisfying 119g slice of cheese pizza on whole wheat thin crust.",81.73,14.68,21.11,551.74
"For my snack, I had 50g of a refreshing freezer pop along with 28g of sour cream and onion flavored potato chips.",25.28,1.82,8.819999999999999,175.86
I treated myself to a 372g serving of ginger ale alongside 507g of unsweetened bottled water for my snack.,32.59,0.0,0.0,126.48
"For a quick snack, I savored a 45g chocolate snack cake with filling and refreshed myself with 240g of unsweetened bottled water.",27.14,1.63,7.17,179.55
"For a light snack, I savored a 54g breakfast tart together with a sweet 180g raw pear.",66.2,2.82,5.12,310.5
"This morning's breakfast consisted of 36g of a delicious scrambled egg white omelet, 55g of a fried whole egg with oil, and a refreshing 244g of reduced-fat milk.",12.59,18.27,15.500000000000002,265.21000000000004
"For my snack, I had 145g of sautéed chicken breast with the skin on and 57g of flavored potato chips.",31.87,41.0,33.1,576.29
"For breakfast, I enjoyed a 108g breakfast tart, accompanied by 124g of vibrant orange juice, and a generous 248g of low-fat chocolate milk for a sweet finish.",116.95,13.75,12.64,634.04
"I enjoyed a 142g Danish pastry for lunch, savoring its buttery goodness with each bite.",63.33,9.94,31.81,572.26
"For breakfast, I indulged in a tasty 133g tostada with meat and a rich layer of sour cream.",23.05,12.53,20.46,323.19
"During my snack time, I enjoyed 4g of chewing gum, paired with 14g of almond milk chocolate candy, 15g of a Kit Kat bar, a 7.6g piece of hard candy, and 18g of M&M's milk chocolate candies.",41.3,3.0200000000000005,12.55,284.24
"For breakfast, I had a delicious 102g cheese sandwich made with Cheddar cheese on white bread, without any spread.",30.55,15.44,16.43,333.54
"During my lunch, I enjoyed 248g of chocolate milk and paired it with 124g of refreshing fruit juice.",48.83,8.61,0.15,228.16
I enjoyed a delightful snack consisting of 100g of popsicle paired with 45g of cheesy Goldfish crackers.,45.97,4.92,10.47,299.05
"For tonight's dinner, I had 250g of canned oranges in syrup and a delightful 372g serving of nonfat frozen coffee drink.",85.02000000000001,7.390000000000001,0.47,354.48
"For dinner, I had 524g of caffeine-free fruit-flavored soft drink, 28g of cheese-flavored Cheetos, and a delicious cheeseburger with a medium patty on a white bun that weighed 165g.",98.84,31.47,36.93,856.45
"For dinner, I savored a 154g fresh orange alongside a tasty 124g pepperoni pizza from a local eatery, complemented by 240g of unsweetened bottled water.",57.76,16.01,14.95,422.06
"At lunch today, I enjoyed a refreshing 372g cola soft drink paired with a satisfying 112g peanut butter and jelly sandwich on wheat bread.",86.92,14.07,19.669999999999998,558.3199999999999
"During brunch, I enjoyed 124g of medium crust pepperoni pizza and 138g medium crust pizza with other meat, fresh from my favorite fast food spot.",81.91999999999999,30.43,31.81,736.0799999999999
"For my breakfast, I savored a 43g breakfast bar along with 360g of rich decaffeinated coffee.",31.3,2.25,3.22,161.68
"My morning meal featured 240g of gelatin dessert, 90g of flavored applesauce, and a nutritious 252g ready-to-drink shake from Ensure.",92.34,12.65,6.53,469.8
"For dinner, I had 260g of flan paired with a 252g ready-to-drink Ensure nutritional shake.",115.81,23.28,18.94,717.0
"At dinner, I enjoyed a 165g cheeseburger from fast food, complemented by 8g of cooked bacon, a side of 169g cheese fries, and a sweet 360g slush frozen drink.",108.69,37.96,53.51,1066.0
I treated myself to a snack of 154g of fresh orange and a little 5g chocolate cookie for a sweet finish.,21.740000000000002,1.78,0.8899999999999999,94.03
"During my afternoon break, I enjoyed a comforting 194g cup of cocoa prepared with no sugar added dry mix and water.",11.52,2.48,0.48,60.14
"During my lunch, I enjoyed 150g of sweet potato that was baked and enhanced with a bit of fat, leaving the peel intact.",29.49,2.88,6.44,183.0
"For dinner, I savored 250g of pasta with a rich cream sauce, combined with poultry and fresh vegetables, along with a generous 507g of bottled unsweetened water, and a second portion of 250g pasta featuring seafood and cream sauce with vegetables.",85.2,30.78,27.07,710.0
My afternoon snack consisted of 218g of juicy raw watermelon alongside a 360g serving of diet cola.,17.5,1.73,0.44,72.60000000000001
"For a quick snack, I grabbed 507g of unsweetened bottled water and indulged in 16g of peanut butter and chocolate spread.",6.84,1.89,5.5,79.52
"During my snack time, I enjoyed 1014g of bottled water, 120g of ready-to-eat salted soft pretzels, a crisp 200g apple, and 4g of regular chewing gum.",115.56,10.23,4.02,526.4
I treated myself to 170g of delicious junior applesauce for my afternoon snack.,17.51,0.0,0.0,62.9
"During my lunch, I enjoyed a 75g chicken patty that was nicely breaded, paired with 110g of perfectly cooked French fries from the restaurant.",50.550000000000004,14.98,30.119999999999997,533.15
"For my snack, I had 130g of Italian ice alongside 185g of assorted fruit.",71.91,1.93,0.43,281.1
"During snack time, I enjoyed a delightful 28g cookie that was filled with peanut butter and covered in chocolate.",14.81,2.27,9.88,157.36
"For a quick snack, I prepared 360g of brewed coffee, added 15g of half and half for creaminess, sweetened it with 1g of sucralose, and paired it with a 93g pan dulce finished with a lovely sugar topping.",53.959999999999994,9.02,13.71,374.43
"My afternoon snack consisted of 244g of non-dairy milk, perfect for a little pick-me-up.",9.15,2.54,2.85,70.76
"For a sweet treat during my snack time, I savored 75g of vanilla ice cream with 20g of butterscotch topping, paired with 28g of baked potato chips for a crunchy contrast.",48.99,4.25,13.32,329.21
Lunch consisted of a juicy 154g raw orange and a flavorful 100g grilled chicken fillet.,20.470000000000002,23.73,5.989999999999999,222.38
"For my afternoon snack, I sipped on 240g of tap water while indulging in 20g of chocolate-flavored hazelnut spread spread on 25g of toasted white bread.",25.990000000000002,3.67,6.93,182.05
"This morning, I enjoyed a sweet 60g doughnut along with a refreshing glass of 244g low-fat milk.",41.42,11.93,15.94,357.52
"For my breakfast today, I savored 150g of sweet potato that was baked and eaten without the peel, along with 360g of aromatic hot green tea, and a rich 75g egg omelet made with tomatoes and a touch of fat.",31.89,11.61,9.82,261.6
"At lunch, I feasted on 160g of white rice enriched with peas and carrots, washed down with 507g of unsweetened bottled water, accompanied by a delicious 45g stewed chicken drumstick, skin discarded for a healthier choice.",37.15,14.93,6.61,274.55
"Lunch today consisted of a 270g burrito loaded with egg, beans, and breakfast meat, complemented by a 744g soft drink.",120.77,28.11,34.96,901.08
"For my snack, I had 28g of plain potato chips along with 28g of cheese-flavored Cheetos.",30.060000000000002,3.4299999999999997,19.59,305.76
"During my lunch, I treated myself to 124g of pepperoni pizza with a medium crust and paired it with 248g of delicious chocolate milk.",73.03999999999999,22.97,14.77,515.84
I treated myself to a snack consisting of 496g of Mountain Dew AMP and 600g of crisp bottled unsweetened water.,59.92,1.24,0.4,228.16
"For my snack, I had 507g of unsweetened bottled water along with 113g of canned pineapple in juice.",13.81,0.5,0.14,54.24
"Tonight’s dinner featured a 28g white roll accompanied by 7g of NFS butter, making for a comforting meal.",14.03,2.8000000000000003,6.77,128.31
"For lunch, I had 360g of bottled unsweetened water along with a 166g frankfurter sandwich topped with meatless chili on a white bun.",32.77,15.34,20.97,380.14
"For a satisfying breakfast, I had 70g of a frozen pancake and sausage meal, enhanced with a touch of 15g of light pancake syrup.",26.06,6.2,9.61,213.75
"During my snack time, I enjoyed 507 grams of refreshing bottled water along with a light serving of 28 grams of kettle corn popcorn.",17.08,1.53,8.46,147.28
"For breakfast today, I enjoyed 142g of school lunch thin crust pizza with different meats, paired with a creamy 248g of chocolate milk.",79.16,26.34,11.12,521.16
"My lunch consisted of a 20g chocolate chip cookie that's sugar-free, a 92g chicken fillet sandwich from the cafeteria, and a refreshing 248g serving of chocolate milk.",75.48,22.64,10.78,487.0799999999999
"For a quick snack, I opted for 360g of bottled water sweetened with a low-calorie sweetener and paired it with 360g of diet cola.",1.51,0.4,0.11,10.8
"I sipped on a 620g frozen mocha coffee drink with whipped cream for lunch today, which was a perfect pick-me-up.",77.81,9.73,16.74,496.0
"I wrapped up my day with a delicious 270g double cheeseburger from fast food, which had two medium patties, alongside 14g of butter.",31.55,53.309999999999995,62.42,913.08
"This morning, my breakfast included a 70g biscuit from a fast food restaurant paired with 14g of jelly in various flavors.",39.76,4.9799999999999995,13.24,296.24
"For my snack, I had 85g of butter-flavored microwave popcorn, a 30g shortbread cookie, 325g of fresh watermelon, and a 200g raw apple.",118.88,11.5,35.11000000000001,813.0
I started my day with a 100g jelly sandwich on white bread for breakfast.,57.5,5.72,2.16,268.0
"At dinner, I savored 63g of thin crust cheese pizza alongside 88g of medium crust pepperoni pizza, both freshly made from a fast food spot.",47.8,18.43,19.27,438.41999999999996
"For dinner, I enjoyed a satisfying 152g slice of pizza featuring cheese and an assortment of extra vegetables on a medium crust.",42.0,14.0,12.51,334.4
"During lunch, I drank 600g of bottled water, complemented by 158g of plain cooked white rice and a portion of 30g grilled chicken breast, skin left off for a healthier choice.",44.22,13.11,2.08,256.62
"My snack today featured 248g of decadent chocolate milk, paired with 170g of whole milk yogurt infused with fruit, and a small 28.35g portion of part-skim mozzarella for a savory touch.",55.65,20.4,10.66,398.54
"For breakfast, I had 124g of 100% apple juice and a 60g peanut butter and jelly sandwich, frozen and without crusts.",41.14,7.03,10.08,274.84000000000003
"I enjoyed a hearty dinner of 217g featuring tender chicken and a variety of vegetables, including broccoli and carrots, all tossed in a delicious soy-based sauce.",11.67,17.75,9.9,206.15
"For breakfast today, I enjoyed an 85g fresh clementine and a 40g cereal bar from KIND.",29.06,6.17,13.02,239.85000000000002
"For a quick snack, I had 240g of bottled water with no added sweetness and a delightful 30g gluten-free cookie.",22.81,0.66,5.37,142.2
"This evening, my dinner consisted of 372g of cola and a hearty 260g steak and cheese sub, topped with fried peppers and onions, all nestled in a soft roll.",85.89,42.28,27.11,759.44
My afternoon snack included 248g of zesty orange juice and a light 28g serving of white bread.,41.73,4.33,1.31,192.16
"This morning, I treated myself to a 28g soft white roll and 244g of smooth reduced-fat (2%) milk for a satisfying breakfast.",26.009999999999998,10.91,5.7299999999999995,200.12
"During lunch, I enjoyed a delicious 240g slush frozen drink paired with a small serving of 28g reduced-fat cheese corn snacks.",38.69,2.38,3.44,188.16
"For my afternoon snack, I enjoyed a delightful 25g no-bake marshmallow cookie, complemented by 507g of refreshing bottled water. I also indulged in 28g of Cool Ranch Doritos tortilla chips for that tasty crunch, and I finished off my snack with a 524g serving of fruit-flavored, caffeine-free soft drink.",92.13,3.09,8.11,445.45
I treated myself to a snack consisting of 244g of reduced fat milk and 248g of chocolate milk prepared from a reduced sugar mix with reduced fat milk.,30.93,17.1,9.620000000000001,278.24
My afternoon snack included 50g of delicious Cheez-It cheese crackers and 46g of savory flavored sunflower seeds.,41.63,13.95,33.25,505.32
"Tonight's dinner included a tasty 110g cheeseburger from McDonald's, a 279g cola soft drink to wash it down, and a side of 110g French fries.",102.49,18.61,31.089999999999996,757.38
"Today’s lunch featured a 102g cheddar cheese sandwich on white bread with no spread, along with 494g of delicious noodle soup. I paired it with 992g of Powerade and 496g of Monster energy drink, finishing off with a 50g boiled egg for a well-rounded meal.",209.93,31.71,34.93,1286.58
"For a quick snack, I opted for a 43g white roll, washed down with 992g of Powerade sports drink, and had a 126g banana on the side.",128.1,5.57,2.5999999999999996,549.55
"During my lunch, I enjoyed a hearty 102g beef frankfurter sandwich on a wheat bun, complemented by a spread of 5g mustard and 17g ketchup.",27.939999999999998,12.67,18.610000000000003,329.28000000000003
"For breakfast today, I enjoyed 150g of plain pancakes with 20g of syrup alongside a rich 496g Cafe Mocha made with non-dairy milk.",117.97,16.79,22.56,739.3399999999999
"Today’s lunch featured a delicious 75g pork sausage with a hint of 5g mustard, served in a fluffy 45g white hot dog bun.",23.87,18.51,22.370000000000005,372.35
"For breakfast today, I had a warm serving of Sopa de Fideo Aguada, totaling 242g, a delightful Mexican noodle soup inspired by my home cooking.",21.2,7.99,8.52,193.6
"For dinner, I had 163g of cooked white rice made with margarine, paired with 120g of sautéed chicken breast, and a slice of 28g white bread.",58.15,42.42,11.01,518.26
"For breakfast, I had a delicious 226g egg, cheese, ham, and bacon on a bun, topped with 28g of taco sauce.",39.18,33.04,30.09,568.08
"For my afternoon snack, I sipped on 240g of tap water, 240g of bottled unsweetened water, and treated myself to 372g of cola.",38.54,0.0,0.93,156.24
My breakfast consisted of a fluffy 70g plain muffin.,36.18,4.05,11.16,259.0
"For dinner, I had an 83g sandwich that was simply delightful.",27.41,7.7,11.37,244.85
"During dinner, I savored 600g of diet pepper soft drink, a sweet 50g brownie cookie without icing, and a filling 131g of pizza with a thick crust and plenty of extra meat.",68.59,20.52,25.39,578.6800000000001
"Today, my snack consisted of 28g of reduced sodium ham paired with 28g of soft white bread.",13.86,7.32,2.05,105.28
"During my snack time, I enjoyed 85 grams of delicious light butter-flavored popcorn made in the microwave.",60.78,10.63,8.02,357.85
"For my snack, I had a crisp 200g raw apple paired with 28.35g of reduced-fat cheddar cheese.",28.380000000000003,8.27,6.13,193.59
"During my snack time, I enjoyed a warm cup of 480g brewed coffee with a creamy addition of 244g low-fat milk.",12.66,8.83,2.42,109.72
"This evening's dinner included a fizzy 372g cola soft drink, a crisp 219g cabbage salad with tangy coleslaw dressing, and a savory 140g salmon patty.",64.09,26.47,43.63,748.11
My lunch consisted of a nutritious 34g meal replacement bar paired with a steaming 360g cup of brewed coffee.,15.3,10.629999999999999,4.83,148.44
"For breakfast, I had a hearty 240g serving of instant grits made with water and a touch of added fat.",34.46,3.26,6.79,201.6
"At lunch, I snacked on 57g of savory onion-flavored rings.",37.11,4.39,12.88,284.43
"For my lunch, I savored 1023g of pepper soft drink, accompanied by a satisfying 386g burrito filled with chicken, all wrapped in a 45g flour tortilla.",192.24,68.89,52.56,1501.48
"For my snack, I had 28g of cheese-flavored corn snacks, Cheetos, paired with a delicious 112g peanut butter and jelly sandwich on white bread.",65.64,14.530000000000001,28.590000000000003,563.36
I savored a 190g apple turnover for a quick and satisfying snack.,82.74,6.92,34.35,661.2
"Tonight's dinner consisted of 130g of delicious rotisserie chicken breast, complete with the crispy skin.",0.12,34.28,9.97,227.5
"As a treat for my snack, I savored 42g of whiskey complemented by 360g of light beer.",5.9,0.86,0.0,201.42000000000002
"During my snack time, I enjoyed 150g of ripe raw peach, complemented by 126g of banana and a crunchy 28g serving of baked potato chips.",63.92,4.130000000000001,5.92,306.46
"This morning, I enjoyed a 40g cereal or granola bar from KIND, packed with fruit and nuts.",17.72,5.48,12.76,194.8
"For a quick snack, I opted for 507g of bottled water and a tiny 3g serving of saltine crackers to satisfy my cravings.",2.22,0.28,0.26,12.54
"For breakfast, I had 372g of cola soft drink alongside 370g of noodle soup.",72.47,5.74,10.85,404.14
I treated myself to a delightful 42g graham cracker cookie with chocolate and marshmallow for my afternoon snack.,28.97,2.67,7.8,195.3
"For breakfast, I had 252g of ready-to-drink Ensure nutritional shake, 150g of raw grapes, a delicious 130g chocolate chip muffin, and a perfectly boiled 50g egg.",141.71,24.270000000000003,35.85,957.0
"At lunch, I treated myself to a 372g Powerade sports drink complemented by a 112g peanut butter and jelly sandwich made with regular peanut butter and reduced sugar jelly on wheat bread.",71.07,14.04,18.950000000000003,498.72
"During my dinner, I enjoyed 90g of stewed chicken thigh, skin included, paired with 507g of refreshing bottled water.",0.0,20.15,13.78,204.3
"For lunch, I relished 614g of bean with bacon or ham soup straight from the can, accompanied by 212g of cheesy Easy Mac noodles.",97.19,25.82,18.18,650.72
"During dinner, I enjoyed 507g of refreshing bottled water paired with a delicious 110g slice of pepperoni stuffed crust pizza.",29.91,14.21,16.51,325.6
"For lunch, I had a vibrant 180g fruit juice drink with high vitamin C and a satisfying 116g grilled cheese sandwich made with American cheese on wheat bread.",39.480000000000004,13.86,22.53,413.52
"Today’s breakfast consisted of 507g of bottled water, unsweetened, and a 40g plain waffle, reduced fat, straight from the freezer.",18.48,3.77,2.77,115.6
"Today for lunch, I indulged in a 255g frozen meal containing chicken in a flavorful soy sauce, complemented by rice and an array of vegetables.",45.57,16.73,2.3,270.3
I started my day with a delightful breakfast of 248g reduced-fat strawberry milk and 40g of pancakes from school.,42.730000000000004,10.309999999999999,7.09,268.48
"At snack time, I treated myself to 240g of tap water and a light 28g serving of butter-flavored popcorn.",14.95,2.49,9.11,148.4
"I started my day with a breakfast that included 480g of brewed coffee, a savory 222g burrito containing egg and breakfast meat, and 15g of liquid flavored coffee creamer.",42.47,26.43,34.330000000000005,588.5699999999999
"For my lunch, I opted for a 68g nutrition bar, specifically a PowerBar.",47.35,9.62,2.11,246.84
"I treated myself to a refreshing snack of 113g canned fruit cocktail, a 126g raw banana, and a deliciously juicy 200g apple.",70.42,2.38,0.8600000000000001,270.38
"For breakfast today, I enjoyed 507g of diet root beer and a delightful 154g cornbread muffin that really hit the spot.",78.54,9.6,12.94,469.7
"For lunch, I savored 372g of crispy French fries loaded with chili and cheese, a delightful fast food experience.",94.53,14.84,42.33,818.4
"For my snack, I had a refreshing 50g freezer pop alongside a delicious 135g funnel cake topped with sugar and fruit.",83.76,7.72,20.98,548.45
"For a sweet treat, I savored 10.5g of chocolate chip cookie and 135g of rich vanilla ice cream during my snack.",38.72,5.26,17.45,331.11
"During my snack time, I savored a 372g serving of caffeine-free fruit-flavored soft drink, paired with 21g of American cheese and a fluffy 28g white hamburger bun.",53.61,6.3100000000000005,6.0,291.39
"This morning, I treated myself to a 75g cake-type doughnut topped with rich chocolate icing.",37.72,3.35,17.6,320.25
"For lunch, I had 245g of plain Greek yogurt made with nonfat milk.",8.92,25.24,0.91,149.45
"This morning, my breakfast included 20g of gluten-free pancakes, paired with 20g of beef sausage and enjoyed with a glass of 244g whole milk.",20.12,11.32,14.46,255.0
My breakfast consisted of 186g of fruit juice drink from Capri Sun paired with a 102g American cheese sandwich on wheat bread without any spread.,49.57,13.6,12.200000000000001,359.16
"During my snack time, I enjoyed 360g of steaming black tea with 20g of sweet honey.",17.560000000000002,0.06,0.0,64.39999999999999
"For breakfast today, I treated myself to 480g of brewed coffee and a satisfying 117g sausage served on a biscuit.",35.09,11.89,28.67,438.87
"This morning, my breakfast featured a refreshing 244g serving of chocolate soy milk.",24.28,5.51,3.73,153.72
"For my snack, I had 57g of pork skin rinds paired with 360g of diet cola.",1.04,35.339999999999996,17.95,317.28
"During my snack time, I enjoyed 10g of salted hard pretzels along with a juicy 109g tangerine.",22.58,1.88,0.63,96.17
"During my lunch, I enjoyed a refreshing 240g of bottled, unsweetened water alongside 244g of fat-free skim milk and a scoop of 26g Slim Fast nutritional powder mix.",31.15,10.479999999999999,3.6700000000000004,199.44
"This evening, I had 593g of creamy chicken or turkey soup, which was prepared with water, for dinner.",21.53,7.18,17.37,272.78
"For dinner, I had 244g of whole milk alongside 162g of spanakopitta.",28.400000000000002,20.17,32.53,480.12
"Today’s lunch featured 170g of medium crust cheese pizza from school, a 124g carton of 100% orange juice, and I couldn’t resist a 4g piece of regular chewing gum to finish it all off.",68.67,24.08,14.76,500.15999999999997
"I enjoyed a satisfying 262g frozen dinner of turkey with gravy, dressing, potatoes, and vegetables, paired with 507g of unsweetened bottled water.",42.76,18.26,10.19,335.36
"I started my day with a delicious breakfast featuring a 270g burrito filled with meat, 28.35g of part-skim mozzarella cheese, and a 341g serving of bottled coffee.",83.25,48.62,49.59,979.99
"For breakfast, I enjoyed a sweet 180g raw pear alongside a crunchy 200g raw apple, paired with a large 620g Gatorade sports drink to energize me.",94.9,1.17,0.5900000000000001,367.79999999999995
"During my snack time, I munched on 40g of delicious Honey Nut Chex cereal.",34.67,2.52,0.8,150.0
"I enjoyed a classic lunch today with a 100g jelly sandwich, using regular jelly on wholesome whole wheat bread.",55.23,6.9,2.39,265.0
"For my snack, I had a 130g fried fish sandwich from a fast food place, along with 145g of crispy French fries and 372g of refreshing cola.",131.96,23.73,32.85,918.04
"I savored a 372g frozen coffee drink with my dinner, which included a 100g hamburger from McDonald's.",79.46000000000001,19.07,13.64,508.52
"For dinner, I had a crispy 65g fried chicken drumstick that was coated and fully enjoyed.",3.84,12.38,9.78,156.0
"For a little pick-me-up, I enjoyed 17g of chocolate-covered coconut candy.",10.01,0.78,4.52,83.81
I started my day with a 54g breakfast tart complemented by 124g of refreshing orange juice enriched with calcium.,52.76,3.01,5.0200000000000005,266.18
"I kicked off my lunch with 507g of tap water, enjoyed a tangy 10g of ketchup, had 110g of fast food french fries, and indulged in a 110g Burger King cheeseburger.",74.58,19.2,29.21,640.4000000000001
My snack consisted of 21g of sharp Cheddar cheese and 28g of crispy corn chips for that perfect crunch.,16.55,6.619999999999999,16.48,236.6
"For my snack, I indulged in 320g of candied apples.",94.75,4.29,6.88,428.8
"During my snack time, I enjoyed a light portion of 14g microwave kettle corn popcorn paired with 600g of refreshing bottled water.",8.16,1.38,3.79,72.24
"During my lunch, I enjoyed a refreshing 372g of cola soft drink, 240g of bottled water, and a delicious 140g serving of skinless fried chicken breast.",46.87,34.33,14.86,461.44
"In my snack time today, I indulged in a 154g raw orange and a 50g brownie cookie without icing, which was both tasty and energizing.",50.05,3.8499999999999996,8.33,274.88
"This morning, I enjoyed a refreshing 248g of fat-free strawberry milk together with an 88g corn dog for a satisfying breakfast.",53.55,15.43,10.8,371.28
"For lunch, I had a refreshing 50g freezer pop, along with 248g of fat-free strawberry milk and a 90g hamburger from the school cafeteria.",63.0,24.060000000000002,6.97,412.18
"For breakfast today, I savored 248g of chocolate milk and an 88g corn dog filled with a frankfurter and enveloped in a cornbread coating.",57.1,15.95,10.58,386.15999999999997
I started my day with a delicious breakfast consisting of 244g of skim milk and a 126g raw banana.,40.71,9.739999999999998,0.62,195.1
My dinner consisted of 60g of ground turkey and a refreshing 507g of bottled water.,0.0,16.28,6.19,120.6
"My afternoon snack consisted of 250g of canned pears in syrup, which was wonderfully sweet.",37.88,0.45,0.12,142.5
I treated myself to a sweet 20g of honey for my snack.,16.48,0.06,0.0,60.8
"During my snack time, I sipped on 480g of steaming herbal tea, added a touch of 3g stevia powder, and also had 480g of invigorating hot green tea.",3.96,1.06,0.0,9.6
"For dinner, I had a delicious 66g frosted cinnamon bun roll accompanied by 28g of white bread.",45.86,5.58,18.57,373.91999999999996
"For dinner, I savored 252g of beef pot pie complemented by 28g of flavored corn chips for an extra crunch.",59.019999999999996,21.849999999999998,43.31,712.0400000000001
"Today’s lunch consisted of 50g of whole egg cooked to perfection, a delicious 260g steak and cheese sandwich with crisp lettuce and juicy tomato, and a refreshing 1014g of unsweetened bottled water.",56.21,37.95,20.6,563.3
"For a light snack, I opted for 113g of fruit cocktail in syrup, washed down with 620g of cola soft drink, alongside 28g of potato chips, and 507g of unsweetened bottled water.",97.15,2.23,11.14,477.15999999999997
"For breakfast, I had a crisp 242g raw apple, a slice of 142g thin crust cheese pizza from school lunch, and a refreshing 244g glass of reduced-fat (2%) milk.",89.86,26.86,16.28,598.58
"For a delightful snack, I savored 70g of light caramel dip with a juicy 242g raw apple and a bowl of 240g reduced sugar flavored oatmeal.",113.22,7.119999999999999,3.48,481.03999999999996
"Today’s lunch consisted of 507g of refreshing bottled water, a 44g chocolate snack cake topped with icing, a soft 45g white roll, and 75g of flavorful Italian sausage.",50.7,19.65,28.419999999999998,542.61
"During dinner, I enjoyed a 44g snack chocolate cake and a refreshing 507g of bottled water, accompanied by a 75g Italian sausage and a 45g white hot dog bun, with a hint of 5g mustard for extra flavor.",50.96,19.86,28.589999999999996,545.6600000000001
I treated myself to a snack that included 28.35g of part-skim mozzarella cheese along with 45g of Teddy Grahams.,36.21,9.73,10.55,277.98
"Today for lunch, I had a filling 290g Whopper with cheese, accompanied by a small 28g portion of plain potato chips to snack on.",66.49000000000001,41.49,55.33,926.1600000000001
"My dinner consisted of a thirst-quenching 360g Gatorade G2 sports drink, 145g of golden french fries from a fast food place, a 15g serving of ranch dip, and a satisfying 140g fried chicken fillet sandwich.",106.06,22.529999999999998,47.12,939.55
"During my snack break, I treated myself to a 17g Reese's Peanut Butter Cup and washed it down with 240g of cool bottled water.",9.41,1.74,5.19,87.55
"I treated myself to a snack consisting of 30g of tap water, a delightful 35g chocolate-coated cereal bar, and a 40g KIND Fruit and Nut Bar for a healthy boost.",40.459999999999994,8.11,19.91,362.8
"For lunch, I had 244g of fat-free skim milk alongside a delicious 116g American cheese sandwich on white bread, complete with mayonnaise.",45.25,20.92,22.52,469.23999999999995
"For my snack, I enjoyed 507g of bottled unsweetened water, a 242g raw apple, a 125g soft serve vanilla ice cream cone, and a delicious 21g Nature Valley Crunchy Granola Bar, along with a refreshing 620g sports drink of Gatorade G.",126.11,8.89,10.71,622.1999999999999
